id,pubdate,byline,gender_by_pronoun,gender_by_byline,wc,pc
2983,Thu, 20 Oct 2005 02:52:52 +0000,David Sasaki,Unknown,Male,16,1
298305,Tue, 06 Mar 2012 14:19:38 +0000,Silvia Viñas,Neutral,Female,1235,44
298332,Fri, 02 Mar 2012 15:42:45 +0000,Juliana Rincón Parra,Neutral,Female,74,1
298339,Fri, 02 Mar 2012 16:41:40 +0000,Firuzeh Shokooh Valle,Unknown,Female,983,26
298376,Sat, 03 Mar 2012 19:28:38 +0000,Lully,Unknown,Female,75,1
2984,Thu, 20 Oct 2005 03:03:48 +0000,David Sasaki,Female,Male,19,1
29857,Tue, 14 Aug 2007 17:30:17 +0000,Janine Mendes-Franco,Unknown,Female,21,1
298576,Mon, 05 Mar 2012 13:24:24 +0000,César Santiago,Neutral,Male,728,21
298894,Tue, 06 Mar 2012 01:11:47 +0000,Fernando Sapelli,Unknown,Male,1470,40
29893,Wed, 15 Aug 2007 01:56:52 +0000,Eduardo Avila,Male,Male,35,1
298939,Mon, 05 Mar 2012 18:34:21 +0000,Silvia Viñas,Unknown,Female,68,1
29894,Wed, 15 Aug 2007 03:14:09 +0000,Eduardo Avila,Unknown,Male,47,1
298944,Thu, 08 Mar 2012 13:55:22 +0000,Silvia Viñas,Male,Female,227,22
29895,Wed, 15 Aug 2007 03:54:22 +0000,Eduardo Avila,Unknown,Male,24,1
29896,Wed, 15 Aug 2007 03:58:58 +0000,Eduardo Avila,Unknown,Male,18,1
298962,Mon, 05 Mar 2012 18:31:33 +0000,Silvia Viñas,Unknown,Female,36,1
299021,Mon, 05 Mar 2012 23:47:24 +0000,Laura Vidal,Neutral,Female,944,33
299062,Tue, 06 Mar 2012 16:33:11 +0000,Natán Calzolari,Neutral,Male,1784,62
2991,Thu, 20 Oct 2005 07:25:49 +0000,David Sasaki,Unknown,Male,33,1
29912,Wed, 15 Aug 2007 12:47:56 +0000,Janine Mendes-Franco,Male,Female,31,1
299220,Tue, 06 Mar 2012 17:31:34 +0000,Silvia Viñas,Unknown,Female,34,1
299227,Fri, 09 Mar 2012 16:50:37 +0000,Sara Moreira,Unknown,Female,1352,36
299230,Tue, 06 Mar 2012 15:29:52 +0000,Firuzeh Shokooh Valle,Unknown,Female,40,1
299234,Tue, 06 Mar 2012 15:32:42 +0000,Firuzeh Shokooh Valle,Unknown,Female,23,1
299237,Tue, 06 Mar 2012 15:49:34 +0000,Firuzeh Shokooh Valle,Unknown,Female,47,1
299250,Wed, 07 Mar 2012 00:00:17 +0000,Laura Vidal,Neutral,Female,1617,42
299284,Tue, 06 Mar 2012 17:45:48 +0000,Silvia Viñas,Male,Female,82,1
299318,Mon, 12 Mar 2012 11:42:20 +0000,Richard de Araújo,Neutral,Male,1499,34
29932,Wed, 15 Aug 2007 18:52:08 +0000,Aaron Ortiz,Neutral,Male,542,22
299367,Wed, 07 Mar 2012 04:41:58 +0000,Juliana Rincón Parra,Unknown,Female,389,15
29958,Thu, 16 Aug 2007 02:44:41 +0000,Eduardo Avila,Unknown,Male,36,1
29963,Thu, 16 Aug 2007 03:47:15 +0000,Eduardo Avila,Unknown,Male,31,1
29970,Thu, 16 Aug 2007 06:50:13 +0000,Jose Murilo,Unknown,Male,1574,36
299849,Thu, 08 Mar 2012 13:17:26 +0000,Silvia Viñas,Unknown,Female,77,1
29997,Thu, 16 Aug 2007 17:43:47 +0000,Eduardo Avila,Unknown,Male,27,1
300015,Fri, 09 Mar 2012 01:30:00 +0000,Juliana Rincón Parra,Unknown,Female,79,1
300023,Wed, 30 Nov -0001 00:00:00 +0000,Silvia Vinas,Neutral,Female,842,33
30003,Thu, 16 Aug 2007 19:15:22 +0000,David Sasaki,Neutral,Male,705,31
300032,Fri, 09 Mar 2012 03:48:54 +0000,Juliana Rincón Parra,Neutral,Female,395,20
30033,Fri, 17 Aug 2007 01:16:33 +0000,Juan Arellano,Neutral,Male,913,28
30038,Fri, 17 Aug 2007 02:11:58 +0000,Eduardo Avila,Unknown,Male,19,1
30039,Fri, 17 Aug 2007 02:40:24 +0000,Eduardo Avila,Unknown,Male,21,1
30053,Tue, 21 Aug 2007 16:10:36 +0000,Renata Avila,Neutral,Female,1241,29
300600,Mon, 12 Mar 2012 14:51:20 +0000,Lully,Unknown,Female,74,1
300602,Mon, 12 Mar 2012 17:37:17 +0000,Juan Arellano,Unknown,Male,80,1
300604,Mon, 12 Mar 2012 13:01:06 +0000,Silvia Viñas,Unknown,Female,81,1
300676,Mon, 12 Mar 2012 19:56:34 +0000,Sara Moreira,Neutral,Female,1304,29
300681,Tue, 13 Mar 2012 13:27:42 +0000,João Miguel D. de A. Lima,Unknown,Male,70,1
300715,Tue, 13 Mar 2012 12:29:38 +0000,Lully,Neutral,Female,1373,49
300719,Wed, 14 Mar 2012 13:26:30 +0000,Silvia Viñas,Male,Female,32,1
30078,Fri, 17 Aug 2007 19:44:16 +0000,Janine Mendes-Franco,Unknown,Female,15,1
300792,Tue, 13 Mar 2012 04:19:21 +0000,Juliana Rincón Parra,Neutral,Female,295,17
300808,Tue, 13 Mar 2012 12:30:41 +0000,Raphael Tsavkko Garcia,Unknown,Male,63,1
300872,Wed, 14 Mar 2012 09:00:17 +0000,Pablo Andres Rivero,Neutral,Male,1248,41
30089,Fri, 17 Aug 2007 21:48:10 +0000,Eduardo Avila,Unknown,Male,49,1
300940,Tue, 13 Mar 2012 14:23:14 +0000,Silvia Viñas,Unknown,Female,76,1
301,Wed, 20 Jul 2005 23:41:34 +0000,David Sasaki,Neutral,Male,1323,47
301109,Wed, 14 Mar 2012 12:06:43 +0000,Silvia Viñas,Neutral,Female,875,23
30114,Sat, 18 Aug 2007 17:37:25 +0000,Eduardo Avila,Unknown,Male,35,1
301146,Thu, 15 Mar 2012 12:01:26 +0000,Raphael Tsavkko Garcia,Male,Male,61,1
30115,Sat, 18 Aug 2007 17:45:05 +0000,Eduardo Avila,Unknown,Male,17,1
30119,Sat, 18 Aug 2007 21:50:08 +0000,Eduardo Avila,Unknown,Male,30,1
30120,Sat, 18 Aug 2007 21:50:23 +0000,Eduardo Avila,Male,Male,29,1
30121,Sun, 19 Aug 2007 00:46:05 +0000,Eduardo Avila,Male,Male,32,1
30122,Sun, 19 Aug 2007 02:46:49 +0000,Eduardo Avila,Neutral,Male,798,18
301240,Wed, 18 Apr 2012 11:25:23 +0000,Débora Medeiros,Neutral,Female,1983,72
301294,Wed, 14 Mar 2012 14:35:25 +0000,Juliana Rincón Parra,Unknown,Female,48,1
301354,Wed, 14 Mar 2012 20:01:23 +0000,Ellery Roberts Biddle,Neutral,Male,1134,29
30139,Mon, 20 Aug 2007 00:57:03 +0000,Eduardo Avila,Unknown,Male,22,1
30143,Mon, 20 Aug 2007 03:57:31 +0000,Juan Arellano,Neutral,Male,1622,67
30144,Mon, 20 Aug 2007 03:58:30 +0000,Eduardo Avila,Female,Male,14,1
30145,Mon, 20 Aug 2007 04:48:27 +0000,Eduardo Avila,Unknown,Male,22,1
30146,Mon, 20 Aug 2007 04:52:12 +0000,Eduardo Avila,Unknown,Male,29,1
30147,Mon, 20 Aug 2007 04:54:27 +0000,Eduardo Avila,Unknown,Male,30,1
30148,Mon, 20 Aug 2007 05:03:30 +0000,Eduardo Avila,Unknown,Male,30,1
301660,Thu, 15 Mar 2012 17:35:24 +0000,Julián Ortega Martínez,Unknown,Unknown,115,1
301715,Sat, 17 Mar 2012 15:30:39 +0000,Juan Arellano,Neutral,Male,2063,54
30173,Mon, 20 Aug 2007 13:48:29 +0000,Janine Mendes-Franco,Male,Female,47,1
30174,Mon, 20 Aug 2007 13:59:37 +0000,Janine Mendes-Franco,Neutral,Female,38,1
301758,Thu, 15 Mar 2012 20:21:24 +0000,Lully,Male,Female,73,5
301801,Thu, 15 Mar 2012 23:46:56 +0000,Lully,Unknown,Female,74,5
301803,Mon, 19 Mar 2012 17:41:29 +0000,Rami Alhames,Neutral,Male,1204,41
301812,Sat, 17 Mar 2012 19:43:53 +0000,Andrea Arzaba,Female,Female,836,32
301890,Fri, 16 Mar 2012 12:54:51 +0000,Silvia Viñas,Unknown,Female,22,1
301965,Fri, 16 Mar 2012 16:19:29 +0000,João Miguel D. de A. Lima,Male,Male,65,1
30223,Tue, 21 Aug 2007 06:02:29 +0000,Eduardo Avila,Male,Male,21,1
302558,Sun, 18 Mar 2012 15:10:53 +0000,Ángel Carrión,Neutral,Male,723,17
30261,Tue, 21 Aug 2007 16:22:19 +0000,Eduardo Avila,Unknown,Male,18,1
30262,Tue, 21 Aug 2007 16:35:36 +0000,Eduardo Avila,Neutral,Male,59,1
30268,Tue, 21 Aug 2007 19:24:23 +0000,Janine Mendes-Franco,Unknown,Female,13,1
302812,Mon, 19 Mar 2012 12:25:53 +0000,Juan Arellano,Neutral,Male,2458,69
302983,Mon, 19 Mar 2012 14:55:19 +0000,Raphael Tsavkko Garcia,Unknown,Male,43,1
303038,Mon, 19 Mar 2012 15:25:03 +0000,Silvia Viñas,Unknown,Female,32,1
303066,Mon, 19 Mar 2012 15:33:15 +0000,Silvia Viñas,Neutral,Female,73,1
303165,Tue, 20 Mar 2012 13:23:29 +0000,Elaine Diaz,Neutral,Female,1406,40
303204,Tue, 20 Mar 2012 08:36:22 +0000,Silvia Viñas,Unknown,Female,637,32
30322,Wed, 22 Aug 2007 16:00:47 +0000,Fred Petrossian,Neutral,Male,1229,49
303237,Tue, 20 Mar 2012 02:58:29 +0000,Juliana Rincón Parra,Unknown,Female,33,1
303275,Tue, 20 Mar 2012 11:10:32 +0000,Pablo Andres Rivero,Unknown,Male,79,1
3033,Fri, 21 Oct 2005 00:41:12 +0000,David Sasaki,Male,Male,19,1
303339,Tue, 20 Mar 2012 14:39:25 +0000,Juliana Rincón Parra,Unknown,Female,41,1
30349,Wed, 22 Aug 2007 19:07:13 +0000,Janine Mendes-Franco,Female,Female,56,1
303495,Tue, 20 Mar 2012 20:19:32 +0000,Juliana Rincón Parra,Unknown,Female,232,15
303584,Thu, 22 Mar 2012 12:43:05 +0000,Juan Arellano,Neutral,Male,1577,54
3037,Fri, 21 Oct 2005 01:01:58 +0000,David Sasaki,Unknown,Male,17,1
30384,Thu, 23 Aug 2007 02:08:43 +0000,Eduardo Avila,Unknown,Male,27,1
303851,Thu, 22 Mar 2012 01:05:37 +0000,Juliana Rincón Parra,Unknown,Female,525,20
303857,Thu, 22 Mar 2012 02:04:07 +0000,Miguel Angel Guevara,Unknown,Male,536,27
30386,Thu, 23 Aug 2007 02:53:26 +0000,Eduardo Avila,Male,Male,28,1
30388,Thu, 23 Aug 2007 04:17:55 +0000,Eduardo Avila,Unknown,Male,19,1
30389,Thu, 23 Aug 2007 04:27:57 +0000,Eduardo Avila,Unknown,Male,24,1
303894,Thu, 22 Mar 2012 12:54:25 +0000,Firuzeh Shokooh Valle,Unknown,Female,334,17
3039,Fri, 21 Oct 2005 02:01:30 +0000,David Sasaki,Unknown,Male,23,1
30390,Thu, 23 Aug 2007 04:53:39 +0000,Eduardo Avila,Unknown,Male,19,1
303994,Tue, 27 Mar 2012 00:45:37 +0000,Elizabeth Rivera,Neutral,Female,1077,96
3040,Fri, 21 Oct 2005 02:07:56 +0000,David Sasaki,Unknown,Male,10,1
304188,Thu, 22 Mar 2012 13:30:37 +0000,Silvia Viñas,Unknown,Female,88,1
304309,Wed, 04 Apr 2012 18:49:35 +0000,Ellery Roberts Biddle,Neutral,Male,1173,45
304423,Fri, 23 Mar 2012 01:23:52 +0000,J. Tadeo,Neutral,Male,1546,61
304471,Mon, 26 Mar 2012 17:05:39 +0000,Laura Schneider,Unknown,Female,1159,33
304515,Fri, 23 Mar 2012 20:22:16 +0000,Juliana Rincón Parra,Unknown,Female,311,7
304588,Fri, 23 Mar 2012 20:47:04 +0000,Firuzeh Shokooh Valle,Unknown,Female,43,1
304594,Fri, 23 Mar 2012 20:53:28 +0000,Firuzeh Shokooh Valle,Unknown,Female,39,3
304598,Sat, 24 Mar 2012 12:00:34 +0000,Firuzeh Shokooh Valle,Unknown,Female,60,4
304601,Sat, 24 Mar 2012 20:59:00 +0000,Firuzeh Shokooh Valle,Unknown,Female,42,1
304609,Sun, 25 Mar 2012 21:23:06 +0000,Firuzeh Shokooh Valle,Unknown,Female,25,1
304660,Fri, 23 Mar 2012 23:37:45 +0000,Lully,Male,Female,69,1
304688,Sun, 25 Mar 2012 19:36:58 +0000,Juan Arellano,Unknown,Male,2568,138
3050,Fri, 21 Oct 2005 15:43:10 +0000,Neha Viswanathan,Male,Female,25,1
305154,Wed, 28 Mar 2012 10:00:34 +0000,Silvia Vinas,Neutral,Female,2164,65
305158,Mon, 26 Mar 2012 13:37:05 +0000,Ángel Carrión,Neutral,Male,319,19
305162,Mon, 26 Mar 2012 03:00:12 +0000,J. Tadeo,Neutral,Male,857,48
30529,Sun, 26 Aug 2007 22:28:58 +0000,Jose Murilo,Neutral,Male,1368,22
305396,Mon, 26 Mar 2012 18:24:52 +0000,Silvia Viñas,Male,Female,68,5
30542,Mon, 27 Aug 2007 02:42:25 +0000,Jose Murilo,Male,Male,47,1
30543,Mon, 27 Aug 2007 02:41:03 +0000,Eduardo Avila,Unknown,Male,31,1
30544,Mon, 27 Aug 2007 03:12:58 +0000,Eduardo Avila,Unknown,Male,34,1
30545,Mon, 27 Aug 2007 03:21:25 +0000,Eduardo Avila,Unknown,Male,29,1
30546,Mon, 27 Aug 2007 03:33:49 +0000,Eduardo Avila,Unknown,Male,18,1
30547,Mon, 27 Aug 2007 03:48:28 +0000,Eduardo Avila,Unknown,Male,23,1
305535,Tue, 27 Mar 2012 21:33:20 +0000,J. Tadeo,Neutral,Male,1417,49
305617,Wed, 28 Mar 2012 14:15:56 +0000,Laura Schneider,Neutral,Female,1274,38
30563,Mon, 27 Aug 2007 16:03:31 +0000,Jose Murilo,Unknown,Male,34,1
305716,Wed, 28 Mar 2012 13:25:58 +0000,Rafael Gonzalez,Neutral,Male,662,31
305756,Wed, 28 Mar 2012 04:49:54 +0000,Juliana Rincón Parra,Unknown,Female,465,17
305788,Wed, 28 Mar 2012 13:16:45 +0000,Sara Moreira,Male,Female,64,1
305795,Thu, 29 Mar 2012 12:27:59 +0000,Elizabeth Rivera,Neutral,Female,2102,79
305847,Wed, 28 Mar 2012 15:04:39 +0000,Silvia Viñas,Unknown,Female,73,1
305867,Wed, 28 Mar 2012 20:00:36 +0000,Silvia Viñas,Unknown,Female,44,1
305886,Thu, 29 Mar 2012 14:44:45 +0000,Silvia Viñas,Neutral,Female,522,35
305926,Sat, 31 Mar 2012 14:26:29 +0000,Sara Moreira,Neutral,Female,1862,26
306066,Fri, 30 Mar 2012 12:32:52 +0000,Carlos Fonseca,Neutral,Male,998,39
30609,Tue, 28 Aug 2007 01:57:19 +0000,Eduardo Avila,Unknown,Male,38,1
30610,Tue, 28 Aug 2007 02:00:25 +0000,Eduardo Avila,Unknown,Male,33,1
306189,Sat, 31 Mar 2012 13:05:01 +0000,J. Tadeo,Neutral,Male,1245,55
306215,Mon, 02 Apr 2012 22:17:03 +0000,Lully,Neutral,Female,1610,39
306295,Fri, 30 Mar 2012 08:00:52 +0000,Silvia Viñas,Male,Female,49,1
3064,Fri, 21 Oct 2005 17:50:42 +0000,David Sasaki,Male,Male,25,1
30641,Tue, 28 Aug 2007 15:25:54 +0000,Juan Arellano,Unknown,Male,1361,1
3065,Fri, 21 Oct 2005 17:56:50 +0000,David Sasaki,Unknown,Male,26,1
306550,Sat, 31 Mar 2012 19:52:30 +0000,Eduardo Avila,Neutral,Male,750,18
306559,Sun, 01 Apr 2012 17:09:24 +0000,Juliana Rincón Parra,Neutral,Female,860,57
3066,Fri, 21 Oct 2005 18:03:43 +0000,David Sasaki,Unknown,Male,15,1
306770,Sat, 31 Mar 2012 13:33:11 +0000,Silvia Viñas,Unknown,Female,53,1
3068,Fri, 21 Oct 2005 18:07:05 +0000,David Sasaki,Neutral,Male,50,1
306843,Sat, 31 Mar 2012 17:27:43 +0000,Firuzeh Shokooh Valle,Unknown,Female,21,1
306846,Sat, 31 Mar 2012 17:32:00 +0000,Firuzeh Shokooh Valle,Unknown,Female,33,1
306851,Sat, 31 Mar 2012 17:39:17 +0000,Firuzeh Shokooh Valle,Unknown,Female,19,1
3069,Fri, 21 Oct 2005 18:14:47 +0000,David Sasaki,Unknown,Male,38,1
30696,Wed, 29 Aug 2007 04:49:53 +0000,Eduardo Avila,Unknown,Male,32,1
30697,Wed, 29 Aug 2007 04:58:06 +0000,Eduardo Avila,Unknown,Male,39,1
30715,Wed, 29 Aug 2007 14:13:03 +0000,Jose Murilo,Neutral,Male,80,1
307340,Mon, 02 Apr 2012 17:54:21 +0000,Eduardo Avila,Neutral,Male,73,1
307351,Tue, 03 Apr 2012 19:00:43 +0000,Silvia Viñas,Male,Female,62,1
307354,Tue, 03 Apr 2012 10:00:43 +0000,Silvia Viñas,Unknown,Female,20,1
307358,Wed, 04 Apr 2012 15:55:05 +0000,Silvia Viñas,Male,Female,39,1
307371,Mon, 02 Apr 2012 22:00:55 +0000,Silvia Viñas,Unknown,Female,39,1
307399,Tue, 03 Apr 2012 12:42:55 +0000,Julián Ortega Martínez,Neutral,Unknown,1275,57
307449,Sun, 18 Mar 2012 14:29:17 +0000,Rami Alhames,Neutral,Male,581,26
30753,Thu, 30 Aug 2007 00:37:42 +0000,Eduardo Avila,Male,Male,38,1
30754,Thu, 30 Aug 2007 00:43:21 +0000,Eduardo Avila,Unknown,Male,27,1
307655,Wed, 04 Apr 2012 13:14:35 +0000,Laura Schneider,Neutral,Female,1437,62
307704,Wed, 04 Apr 2012 13:54:05 +0000,Raphael Tsavkko Garcia,Unknown,Male,59,3
30784,Thu, 30 Aug 2007 12:57:14 +0000,Janine Mendes-Franco,Unknown,Female,16,1
30790,Thu, 30 Aug 2007 18:26:40 +0000,Janine Mendes-Franco,Unknown,Female,13,1
308041,Thu, 05 Apr 2012 11:45:20 +0000,Raphael Tsavkko Garcia,Unknown,Male,50,1
308067,Sat, 07 Apr 2012 23:50:15 +0000,Janet Gunter,Neutral,Female,1229,44
308070,Thu, 05 Apr 2012 17:16:25 +0000,João Miguel D. de A. Lima,Unknown,Male,70,1
308119,Thu, 05 Apr 2012 16:32:06 +0000,Julián Ortega Martínez,Unknown,Unknown,73,1
308123,Mon, 09 Apr 2012 11:30:39 +0000,Richard de Araújo,Neutral,Male,1518,39
308140,Thu, 05 Apr 2012 19:38:40 +0000,Juliana Rincón Parra,Unknown,Female,413,14
308208,Fri, 06 Apr 2012 14:11:36 +0000,Laura Schneider,Neutral,Female,1753,67
30823,Fri, 31 Aug 2007 13:35:45 +0000,Janine Mendes-Franco,Unknown,Female,12,1
308291,Sat, 07 Apr 2012 05:17:41 +0000,Juan Arellano,Neutral,Male,1238,38
308304,Sat, 07 Apr 2012 05:00:01 +0000,Cati Restrepo,Neutral,Female,1465,53
30832,Fri, 31 Aug 2007 20:47:51 +0000,Paula Góes,Neutral,Female,2179,94
308455,Fri, 06 Apr 2012 23:13:59 +0000,Juliana Rincón Parra,Unknown,Female,30,1
308556,Sat, 07 Apr 2012 21:43:08 +0000,Ariel Moreno,Neutral,Female,1142,38
308693,Sat, 07 Apr 2012 23:47:53 +0000,Juliana Rincón Parra,Unknown,Female,38,1
3087,Sun, 23 Oct 2005 16:22:56 +0000,David Sasaki,Unknown,Male,42,1
308821,Tue, 10 Apr 2012 14:50:06 +0000,Ángel Carrión,Neutral,Male,1607,39
30883,Sat, 01 Sep 2007 14:01:06 +0000,Paula Góes,Unknown,Female,52,1
30888,Sat, 01 Sep 2007 13:59:17 +0000,Paula Góes,Unknown,Female,58,1
30890,Sat, 01 Sep 2007 15:24:38 +0000,Eduardo Avila,Unknown,Male,246,11
30893,Mon, 03 Sep 2007 02:28:02 +0000,Renata Avila,Neutral,Female,1021,24
30895,Sun, 02 Sep 2007 21:30:20 +0000,Paula Góes,Unknown,Female,59,1
30897,Sat, 01 Sep 2007 21:15:54 +0000,Eduardo Avila,Unknown,Male,40,1
30899,Sat, 01 Sep 2007 21:51:48 +0000,Eduardo Avila,Unknown,Male,49,1
309,Fri, 08 Jul 2005 00:33:30 +0000,David Sasaki,Male,Male,138,18
30900,Sat, 01 Sep 2007 22:53:31 +0000,Eduardo Avila,Unknown,Male,48,1
309011,Mon, 09 Apr 2012 15:31:46 +0000,Juliana Rincón Parra,Unknown,Female,27,1
30903,Sun, 02 Sep 2007 02:55:03 +0000,Eduardo Avila,Unknown,Male,14,1
30904,Sun, 02 Sep 2007 03:18:13 +0000,Eduardo Avila,Unknown,Male,31,1
30905,Sun, 02 Sep 2007 03:27:59 +0000,Eduardo Avila,Male,Male,22,1
309054,Mon, 09 Apr 2012 16:20:48 +0000,Silvia Viñas,Male,Female,71,1
30906,Sun, 02 Sep 2007 03:47:44 +0000,Eduardo Avila,Unknown,Male,28,1
309064,Mon, 09 Apr 2012 20:00:55 +0000,Silvia Viñas,Unknown,Female,18,1
309091,Thu, 26 Apr 2012 03:43:38 +0000,Elizabeth Rivera,Neutral,Female,731,47
30913,Sun, 02 Sep 2007 21:31:25 +0000,Paula Góes,Unknown,Female,49,1
309207,Wed, 11 Apr 2012 09:37:24 +0000,Fernando Sapelli,Unknown,Male,1291,34
30921,Mon, 03 Sep 2007 00:08:50 +0000,Eduardo Avila,Unknown,Male,23,1
30922,Mon, 03 Sep 2007 00:09:19 +0000,Eduardo Avila,Unknown,Male,37,1
30923,Mon, 03 Sep 2007 00:09:33 +0000,Eduardo Avila,Male,Male,61,1
30924,Mon, 03 Sep 2007 00:11:05 +0000,Eduardo Avila,Unknown,Male,32,1
30925,Mon, 03 Sep 2007 00:11:26 +0000,Eduardo Avila,Unknown,Male,28,1
30927,Mon, 03 Sep 2007 11:03:58 +0000,Janine Mendes-Franco,Unknown,Female,12,1
30930,Mon, 03 Sep 2007 11:35:18 +0000,Janine Mendes-Franco,Unknown,Female,70,1
30931,Mon, 03 Sep 2007 11:48:38 +0000,Janine Mendes-Franco,Male,Female,59,1
30933,Mon, 03 Sep 2007 12:09:07 +0000,Janine Mendes-Franco,Unknown,Female,13,1
309372,Tue, 10 Apr 2012 17:16:11 +0000,Pablo Andres Rivero,Neutral,Male,584,23
309422,Tue, 10 Apr 2012 16:00:02 +0000,Silvia Viñas,Unknown,Female,48,1
30955,Tue, 04 Sep 2007 04:53:02 +0000,Eduardo Avila,Neutral,Male,802,16
30981,Tue, 04 Sep 2007 00:04:12 +0000,Aaron Ortiz,Neutral,Male,731,24
30985,Tue, 04 Sep 2007 01:13:00 +0000,Eduardo Avila,Unknown,Male,74,1
30986,Tue, 04 Sep 2007 01:13:11 +0000,Eduardo Avila,Unknown,Male,35,1
309868,Fri, 13 Apr 2012 11:43:16 +0000,Juan Arellano,Neutral,Male,1697,52
30988,Tue, 04 Sep 2007 01:23:19 +0000,Eduardo Avila,Unknown,Male,17,1
30989,Tue, 04 Sep 2007 02:05:32 +0000,Eduardo Avila,Unknown,Male,28,1
30990,Tue, 04 Sep 2007 02:13:42 +0000,Eduardo Avila,Neutral,Male,29,1
30991,Tue, 04 Sep 2007 02:25:04 +0000,Eduardo Avila,Unknown,Male,25,1
309920,Sun, 15 Apr 2012 23:48:43 +0000,Lully,Male,Female,1683,57
309955,Fri, 13 Apr 2012 02:00:19 +0000,Lully,Male,Female,73,1
309958,Wed, 11 Apr 2012 20:30:35 +0000,Lully,Unknown,Female,109,1
309995,Wed, 11 Apr 2012 22:55:26 +0000,Juliana Rincón Parra,Unknown,Female,249,21
310107,Sun, 15 Apr 2012 01:58:07 +0000,Ariel Moreno,Neutral,Female,1031,29
310132,Tue, 24 Apr 2012 12:43:55 +0000,Silvia Vinas,Neutral,Female,877,20
310190,Thu, 12 Apr 2012 13:22:33 +0000,Silvia Viñas,Unknown,Female,64,1
310259,Thu, 12 Apr 2012 20:07:16 +0000,Juliana Rincón Parra,Unknown,Female,603,15
310325,Fri, 13 Apr 2012 02:23:33 +0000,Juan Arellano,Neutral,Male,791,26
31036,Thu, 06 Sep 2007 19:56:39 +0000,Paula Góes,Unknown,Female,44,1
310366,Fri, 13 Apr 2012 13:26:14 +0000,Ellery Roberts Biddle,Unknown,Male,50,1
310368,Fri, 13 Apr 2012 13:30:58 +0000,Ellery Roberts Biddle,Female,Male,79,1
31037,Thu, 06 Sep 2007 19:53:15 +0000,Paula Góes,Unknown,Female,59,1
310372,Fri, 13 Apr 2012 13:32:55 +0000,Ellery Roberts Biddle,Female,Male,61,1
31039,Sun, 23 Sep 2007 00:20:28 +0000,Paula Góes,Neutral,Female,882,31
310394,Mon, 16 Apr 2012 11:59:47 +0000,João Miguel D. de A. Lima,Neutral,Male,1315,62
310504,Sun, 15 Apr 2012 02:58:25 +0000,Lully,Neutral,Female,1135,50
310617,Fri, 13 Apr 2012 22:51:26 +0000,Juliana Rincón Parra,Unknown,Female,230,17
31068,Wed, 05 Sep 2007 12:25:51 +0000,Janine Mendes-Franco,Unknown,Female,54,1
310748,Mon, 16 Apr 2012 00:30:46 +0000,J. Tadeo,Neutral,Male,1823,61
310792,Sun, 15 Apr 2012 20:53:56 +0000,Cati Restrepo,Unknown,Female,113,1
310954,Sun, 15 Apr 2012 11:54:17 +0000,Ellery Roberts Biddle,Neutral,Male,930,47
31098,Wed, 05 Sep 2007 20:38:46 +0000,Juan Arellano,Neutral,Male,2703,37
311,Sat, 09 Jul 2005 01:58:36 +0000,David Sasaki,Neutral,Male,1407,60
31123,Thu, 06 Sep 2007 04:29:48 +0000,Juliana Rincón Parra,Neutral,Female,1298,40
31130,Thu, 06 Sep 2007 02:22:19 +0000,Eduardo Avila,Male,Male,30,1
311300,Thu, 19 Apr 2012 14:24:32 +0000,Elaine Díaz,Neutral,Female,1288,43
31131,Thu, 06 Sep 2007 02:29:56 +0000,Eduardo Avila,Unknown,Male,26,1
31132,Thu, 06 Sep 2007 03:24:20 +0000,Eduardo Avila,Unknown,Male,46,1
31147,Thu, 06 Sep 2007 11:50:32 +0000,Janine Mendes-Franco,Male,Female,46,1
31151,Fri, 07 Sep 2007 03:52:45 +0000,Eduardo Avila,Neutral,Male,554,27
31154,Sat, 08 Sep 2007 00:54:54 +0000,Carlos Raúl van der Weyden Velásquez,Unknown,Male,768,12
31159,Sun, 23 Sep 2007 04:12:57 +0000,Paula Góes,Unknown,Female,68,1
311668,Mon, 16 Apr 2012 18:41:21 +0000,Silvia Viñas,Unknown,Female,74,1
311696,Tue, 17 Apr 2012 17:16:24 +0000,Lully,Unknown,Female,61,7
31182,Fri, 07 Sep 2007 04:01:27 +0000,Eduardo Avila,Unknown,Male,39,1
31183,Fri, 07 Sep 2007 04:02:24 +0000,Eduardo Avila,Unknown,Male,70,1
31184,Fri, 07 Sep 2007 04:03:14 +0000,Eduardo Avila,Unknown,Male,34,1
31185,Fri, 07 Sep 2007 04:03:45 +0000,Eduardo Avila,Unknown,Male,48,1
31186,Fri, 07 Sep 2007 04:04:10 +0000,Eduardo Avila,Female,Male,35,1
31188,Fri, 07 Sep 2007 04:14:31 +0000,Eduardo Avila,Unknown,Male,22,1
312,Sat, 09 Jul 2005 00:59:34 +0000,David Sasaki,Male,Male,123,13
312044,Wed, 18 Apr 2012 10:00:10 +0000,Cati Restrepo,Unknown,Female,87,1
312052,Tue, 17 Apr 2012 18:30:42 +0000,Silvia Viñas,Neutral,Female,83,1
312107,Thu, 19 Apr 2012 17:13:09 +0000,Ariel Moreno,Neutral,Female,1565,43
31223,Sat, 08 Sep 2007 00:01:07 +0000,Eduardo Avila,Unknown,Male,21,1
312278,Fri, 20 Apr 2012 02:57:38 +0000,Pablo Andres Rivero,Neutral,Male,1049,66
312286,Wed, 18 Apr 2012 13:51:16 +0000,Jorge Gobbi,Unknown,Male,528,22
